# Arm length:          0  mm
# Shutter size:        0.0  mm
# Soller size:         0.0 бу
# Start theta:         10.0 бу
# Stop theta:          80.0 бу
# Increment:           0.0100002289 бу
# Exposure time:       0.1 s
# Frames:              7400
2Theta(бу)	         Counts
26.87905	         149.31033
26.88914	         150.84097
26.89923	         153.63552
26.90933	         152.02968
26.91942	         141.52152
26.92951	         130.03770
26.93960	         127.24391
26.94969	         130.47746
26.95978	         131.93614
26.96987	         130.24287
26.97996	         128.12878
26.99006	         126.49921
27.00015	         128.94942
27.01024	         137.68793
27.02033	         144.43963
27.03042	         143.11841
27.04051	         137.25600
27.05060	         133.13103
27.06069	         128.76697
27.07078	         123.55743
27.08088	         120.04827
27.09097	         117.60407
27.10106	         122.22673
27.11115	         131.70463
27.12124	         139.11329
27.13133	         137.03925
27.14142	         134.41397
27.15151	         134.16409
27.16160	         133.64106
27.17169	         127.01373
27.18178	         120.38308
27.19187	         121.61958
27.20196	         126.09263
27.21205	         126.32630
27.22214	         127.99809
27.23224	         131.37173
27.24233	         131.26827
27.25242	         132.42626
27.26251	         135.93431
27.27260	         137.15056
27.28269	         133.85330
27.29278	         129.71511
27.30287	         121.93104
27.31296	         115.04207
27.32305	         111.04478
27.33314	         114.75182
27.34323	         119.49739
27.35332	         127.62937
27.36341	         132.07137
27.37350	         128.95087
27.38359	         126.29421
27.39368	         125.01694
27.40377	         126.64053
27.41386	         119.98657
27.42395	         109.12721
27.43404	         102.21934
27.44413	         110.51743
27.45422	         122.44970
27.46431	         129.73833
27.47440	         130.48550
27.48449	         123.10790
27.49458	         116.41206
27.50467	         112.42392
27.51476	         113.33968
27.52485	         117.16725
27.53494	         124.31218
27.54503	         127.98142
27.55512	         128.27379
27.56521	         126.32411
27.57530	         125.77185
27.58538	         127.72051
27.59547	         132.29537
27.60556	         127.38423
27.61565	         116.97192
27.62574	         113.61126
27.63583	         119.66427
27.64592	         124.47093
27.65601	         125.20675
27.66610	         127.09424
27.67619	         132.88260
27.68628	         137.04699
27.69637	         138.68879
27.70646	         131.86542
27.71655	         122.68462
27.72664	         124.26945
27.73672	         132.74276
27.74681	         135.38443
27.75690	         132.83224
27.76699	         133.12285
27.77708	         139.77607
27.78717	         148.72583
27.79726	         150.40401
27.80735	         145.64708
27.81744	         138.89651
27.82753	         134.17383
27.83761	         133.15199
27.84770	         130.97926
27.85779	         126.86267
27.86788	         128.84168
27.87797	         138.85622
27.88806	         152.49318
27.89815	         160.71250
27.90824	         152.84880
27.91832	         144.35905
27.92841	         147.36354
27.93850	         153.15899
27.94859	         156.15793
27.95868	         158.26092
27.96877	         154.79946
27.97885	         146.62727
27.98894	         142.07175
27.99903	         138.61199
28.00912	         132.35601
28.01921	         125.98250
28.02930	         124.59409
28.03938	         129.99062
28.04947	         132.94869
28.05956	         129.33413
28.06965	         127.57059
28.07974	         129.38647
28.08983	         132.19192
28.09991	         142.47616
28.11000	         157.42857
28.12009	         164.50439
28.13018	         156.95447
28.14027	         142.94363
28.15035	         130.45944
28.16044	         123.20552
28.17053	         120.93681
28.18062	         121.44889
28.19071	         123.40652
28.20079	         125.59162
28.21088	         123.73805
28.22097	         122.37583
28.23106	         130.45341
28.24114	         139.31505
28.25123	         134.76756
28.26132	         123.64348
28.27141	         125.96811
28.28150	         131.50994
28.29158	         133.19580
28.30167	         131.58995
28.31176	         126.87037
28.32185	         124.89591
28.33193	         131.65334
28.34202	         144.47116
28.35211	         153.22565
28.36220	         153.42818
28.37228	         143.58119
28.38237	         131.77129
28.39246	         121.26161
28.40255	         113.58831
28.41263	         111.33875
28.42272	         116.49618
28.43281	         125.41143
28.44289	         133.22442
28.45298	         138.11202
28.46307	         140.74232
28.47316	         138.98329
28.48324	         133.68830
28.49333	         125.69384
28.50342	         118.54593
28.51350	         114.00638
28.52359	         118.82736
28.53368	         128.90474
28.54376	         133.46580
28.55385	         129.92521
28.56394	         126.43422
28.57402	         125.23142
28.58411	         125.32523
28.59420	         127.94776
28.60429	         136.39222
28.61437	         145.66910
28.62446	         146.70250
28.63455	         142.15275
28.64463	         136.21368
28.65472	         135.87277
28.66481	         140.59155
28.67489	         147.43735
28.68498	         149.35994
28.69506	         140.14247
28.70515	         121.07760
28.71524	         107.02313
28.72532	         104.39851
28.73541	         111.98829
28.74550	         124.65152
28.75558	         133.85966
28.76567	         132.16897
28.77576	         127.12744
28.78584	         126.25261
28.79593	         123.61947
28.80601	         121.45677
28.81610	         122.83745
28.82619	         121.44008
28.83627	         119.06798
28.84636	         120.42028
28.85645	         123.18420
28.86653	         127.58844
28.87662	         134.08907
28.88670	         142.40477
28.89679	         146.10546
28.90687	         142.72133
28.91696	         141.13189
28.92705	         144.91742
28.93713	         146.58120
28.94722	         143.68942
28.95730	         139.31034
28.96739	         132.03356
28.97748	         127.06563
28.98756	         122.70531
28.99765	         120.23013
29.00773	         116.16072
29.01782	         118.71634
29.02790	         132.68981
29.03799	         149.53202
29.04808	         157.38558
29.05816	         146.92861
29.06825	         132.30577
29.07833	         127.59122
29.08842	         129.98062
29.09850	         129.91934
29.10859	         128.85687
29.11867	         129.96381
29.12876	         133.36426
29.13884	         136.04980
29.14893	         140.34020
29.15901	         146.44622
29.16910	         151.02239
29.17918	         144.66567
29.18927	         131.60741
29.19935	         122.50036
29.20944	         119.13747
29.21953	         121.77483
29.22961	         132.23282
29.23970	         138.29260
29.24978	         133.31990
29.25987	         127.29180
29.26995	         125.52432
29.28003	         129.10779
29.29012	         135.77175
29.30020	         139.38095
29.31029	         139.97388
29.32037	         137.22309
29.33046	         137.07052
29.34054	         129.08319
29.35063	         118.13014
29.36071	         115.82939
29.37080	         119.11574
29.38088	         123.10393
29.39097	         125.77692
29.40105	         126.65856
29.41114	         123.30540
29.42122	         121.00901
29.43131	         125.06539
29.44139	         126.74983
29.45147	         123.22829
29.46156	         127.16546
29.47164	         133.81229
29.48173	         139.21732
29.49181	         140.08383
29.50190	         129.55856
29.51198	         118.14111
29.52206	         113.21761
29.53215	         114.83717
29.54223	         117.20722
29.55232	         120.25513
29.56240	         123.25272
29.57249	         125.05823
29.58257	         121.98475
29.59265	         115.76770
29.60274	         116.91024
29.61282	         125.85805
29.62291	         132.33074
29.63299	         124.26766
29.64307	         111.01160
29.65316	         111.90124
29.66324	         120.61094
29.67333	         124.17408
29.68341	         126.95803
29.69349	         129.81908
29.70358	         134.28748
29.71366	         136.59510
29.72374	         132.61151
29.73383	         129.46704
29.74391	         126.05894
29.75399	         123.89352
29.76408	         122.08055
29.77416	         121.31585
29.78425	         123.69772
29.79433	         126.97463
29.80441	         126.55149
29.81450	         124.96021
29.82458	         119.93769
29.83466	         116.07020
29.84475	         117.21738
29.85483	         121.34186
29.86491	         128.92939
29.87500	         134.17150
29.88508	         135.12571
29.89516	         131.24427
29.90525	         125.99597
29.91533	         120.71219
29.92541	         117.49229
29.93550	         117.09374
29.94558	         119.95457
29.95566	         128.19467
29.96574	         133.54731
29.97583	         131.93465
29.98591	         125.35599
29.99599	         124.27653
30.00608	         129.56697
30.01616	         134.94809
30.02624	         137.86508
30.03633	         140.16975
30.04641	         139.27945
30.05649	         132.87330
30.06657	         129.08312
30.07666	         133.65389
30.08674	         139.89335
30.09682	         140.97861
30.10690	         138.28332
30.11699	         130.90701
30.12707	         119.10284
30.13715	         117.73867
30.14723	         131.97121
30.15732	         144.44174
30.16740	         145.10606
30.17748	         133.92054
30.18756	         122.62160
30.19765	         119.23645
30.20773	         119.96370
30.21781	         129.34346
30.22789	         141.81861
30.23798	         149.22732
30.24806	         143.34405
30.25814	         134.48248
30.26822	         134.23755
30.27831	         137.47470
30.28839	         135.72451
30.29847	         133.17221
30.30855	         134.51613
30.31863	         135.18708
30.32872	         134.95576
30.33880	         137.57138
30.34888	         136.46520
30.35896	         134.99427
30.36904	         134.71978
30.37913	         136.71429
30.38921	         137.00964
30.39929	         136.53808
30.40937	         139.34682
30.41945	         142.50289
30.42953	         141.50572
30.43962	         141.85504
30.44970	         144.47040
30.45978	         145.34018
30.46986	         144.86301
30.47994	         144.08399
30.49003	         146.70898
30.50011	         152.95527
30.51019	         163.12989
30.52027	         169.01888
30.53035	         164.88389
30.54043	         153.32020
30.55051	         149.12179
30.56060	         158.53267
30.57068	         168.09009
30.58076	         164.33817
30.59084	         153.25112
30.60092	         140.88956
30.61100	         133.26092
30.62108	         132.04720
30.63116	         139.47599
30.64125	         147.41662
30.65133	         151.04949
30.66141	         149.55959
30.67149	         146.47258
30.68157	         143.57174
30.69165	         144.79340
30.70173	         149.35899
30.71181	         151.10358
30.72189	         148.70684
30.73198	         147.13811
30.74206	         146.81549
30.75214	         150.68481
30.76222	         154.56782
30.77230	         153.72238
30.78238	         145.48220
30.79246	         140.82432
30.80254	         138.33856
30.81262	         143.55219
30.82270	         154.51590
30.83278	         156.91386
30.84286	         147.71308
30.85294	         141.84762
30.86303	         139.86688
30.87311	         141.77379
30.88319	         144.14368
30.89327	         147.98455
30.90335	         152.80723
30.91343	         155.16051
30.92351	         149.27698
30.93359	         143.53782
30.94367	         144.69766
30.95375	         153.97325
30.96383	         164.91925
30.97391	         169.51624
30.98399	         164.31407
30.99407	         153.72472
31.00415	         147.26934
31.01423	         151.34961
31.02431	         158.89448
31.03439	         161.53262
31.04447	         159.99291
31.05455	         159.08485
31.06463	         162.76084
31.07471	         171.29508
31.08479	         178.71764
31.09487	         179.23127
31.10495	         169.88247
31.11503	         161.36997
31.12511	         154.92791
31.13519	         145.46868
31.14527	         133.85332
31.15535	         131.29799
31.16543	         139.13478
31.17551	         143.33534
31.18559	         149.59971
31.19567	         153.10754
31.20575	         154.46835
31.21583	         163.99247
31.22591	         169.69931
31.23599	         160.88015
31.24607	         150.56148
31.25615	         149.96796
31.26623	         154.22087
31.27631	         155.45174
31.28639	         155.24619
31.29647	         154.92297
31.30654	         151.01731
31.31662	         147.35572
31.32670	         148.62157
31.33678	         152.14809
31.34686	         151.39996
31.35694	         145.40683
31.36702	         143.43285
31.37710	         146.40260
31.38718	         147.41330
31.39726	         145.72725
31.40734	         148.39938
31.41742	         158.98997
31.42750	         167.77824
31.43757	         168.69180
31.44765	         162.43769
31.45773	         160.98521
31.46781	         170.04997
31.47789	         178.72874
31.48797	         176.72293
31.49805	         167.66935
31.50813	         165.02931
31.51821	         167.18466
31.52828	         168.16555
31.53836	         162.77884
31.54844	         157.80347
31.55852	         158.45451
31.56860	         163.64032
31.57868	         162.79437
31.58876	         155.95391
31.59884	         153.35164
31.60891	         158.10811
31.61899	         160.75148
31.62907	         158.27716
31.63915	         154.71913
31.64923	         156.71183
31.65931	         162.68046
31.66938	         161.62501
31.67946	         154.01547
31.68954	         153.83643
31.69962	         162.23372
31.70970	         167.24497
31.71978	         166.23315
31.72985	         159.83229
31.73993	         154.00802
31.75001	         157.13403
31.76009	         164.98568
31.77017	         164.63099
31.78025	         162.84038
31.79032	         162.36985
31.80040	         165.07824
31.81048	         166.90582
31.82056	         170.87779
31.83064	         172.44886
31.84071	         174.18221
31.85079	         172.77603
31.86087	         172.09090
31.87095	         174.56796
31.88102	         179.14505
31.89110	         180.90149
31.90118	         182.22167
31.91126	         183.01961
31.92134	         179.27741
31.93141	         181.37246
31.94149	         180.58486
31.95157	         169.14098
31.96165	         164.72212
31.97172	         172.03791
31.98180	         183.39457
31.99188	         192.99795
32.00196	         193.18375
32.01203	         190.15412
32.02211	         191.36882
32.03219	         191.56040
32.04227	         178.66066
32.05234	         166.67507
32.06242	         166.65663
32.07250	         168.94031
32.08258	         169.09866
32.09265	         171.35966
32.10273	         173.38758
32.11281	         179.55228
32.12288	         183.59134
32.13296	         185.13055
32.14304	         184.11356
32.15312	         177.07487
32.16319	         168.03026
32.17327	         165.69793
32.18335	         173.25669
32.19342	         178.34505
32.20350	         179.74544
32.21358	         181.46955
32.22365	         178.99817
32.23373	         170.48889
32.24381	         164.35540
32.25389	         166.18074
32.26396	         173.06439
32.27404	         177.59247
32.28412	         178.37861
32.29419	         175.45640
32.30427	         179.67723
32.31435	         187.84687
32.32442	         187.86200
32.33450	         183.58284
32.34458	         184.16631
32.35465	         189.22471
32.36473	         193.17039
32.37480	         195.29489
32.38488	         190.95944
32.39496	         179.99143
32.40503	         179.57476
32.41511	         188.28397
32.42519	         194.00872
32.43526	         196.85579
32.44534	         191.84972
32.45542	         178.54092
32.46549	         170.01582
32.47557	         173.43751
32.48564	         184.15604
32.49572	         196.16636
32.50580	         200.57372
32.51587	         190.53069
32.52595	         177.22877
32.53602	         171.95949
32.54610	         174.91837
32.55618	         179.31035
32.56625	         181.51909
32.57633	         177.01835
32.58640	         166.69899
32.59648	         155.23206
32.60656	         146.21637
32.61663	         139.62744
32.62671	         136.82957
32.63678	         143.78884
32.64686	         156.35204
32.65694	         169.46742
32.66701	         175.78032
32.67709	         177.84345
32.68716	         174.86649
32.69724	         166.91448
32.70731	         163.82347
32.71739	         167.92491
32.72746	         179.85497
32.73754	         188.37041
32.74762	         184.80050
32.75769	         178.04467
32.76777	         175.76826
32.77784	         174.77221
32.78792	         176.38454
32.79799	         181.75191
32.80807	         184.88481
32.81814	         189.96359
32.82822	         194.54747
32.83829	         192.17088
32.84837	         186.96653
32.85844	         188.51687
32.86852	         194.18034
32.87859	         191.46112
32.88867	         185.75170
32.89874	         174.20015
32.90882	         158.18103
32.91889	         150.50097
32.92897	         155.39866
32.93904	         166.51654
32.94912	         176.51879
32.95919	         179.85568
32.96927	         179.44217
32.97934	         182.74546
32.98942	         191.24474
32.99949	         195.54480
33.00957	         198.37683
33.01964	         194.94195
33.02972	         183.01676
33.03979	         177.00832
33.04987	         181.56442
33.05994	         194.63756
33.07002	         203.78152
33.08009	         201.00481
33.09016	         199.15725
33.10024	         201.17510
33.11031	         199.78861
33.12039	         191.01747
33.13046	         181.63851
33.14054	         176.12481
33.15061	         174.84162
33.16069	         170.74244
33.17076	         170.26381
33.18083	         172.06592
33.19091	         171.48469
33.20098	         170.31387
33.21106	         170.10482
33.22113	         176.69889
33.23121	         186.91727
33.24128	         186.23845
33.25135	         173.45060
33.26143	         164.41318
33.27150	         159.43755
33.28158	         160.79392
33.29165	         174.10123
33.30172	         189.75406
33.31180	         190.65458
33.32187	         179.36639
33.33195	         174.98074
33.34202	         180.50983
33.35209	         184.35058
33.36217	         185.97518
33.37224	         191.50866
33.38231	         205.33999
33.39239	         212.81578
33.40246	         206.64797
33.41254	         196.26727
33.42261	         188.64029
33.43268	         185.18730
33.44276	         184.21635
33.45283	         185.00573
33.46290	         183.67408
33.47298	         181.89497
33.48305	         183.75071
33.49312	         186.42906
33.50320	         184.12987
33.51327	         179.86595
33.52334	         177.94614
33.53342	         181.22061
33.54349	         183.51228
33.55356	         177.98041
33.56364	         172.60529
33.57371	         172.76949
33.58378	         175.11826
33.59386	         172.14897
33.60393	         167.97233
33.61400	         168.99571
33.62408	         168.74197
33.63415	         165.25443
33.64422	         163.09447
33.65429	         167.42343
33.66437	         173.64727
33.67444	         182.73589
33.68451	         190.64223
33.69459	         189.09766
33.70466	         188.42347
33.71473	         199.48806
33.72481	         207.70333
33.73488	         205.66421
33.74495	         194.35455
33.75502	         183.47806
33.76510	         182.17123
33.77517	         192.34601
33.78524	         204.54216
33.79531	         209.18478
33.80539	         203.72272
33.81546	         196.65457
33.82553	         198.84117
33.83560	         207.52937
33.84568	         215.77387
33.85575	         216.95027
33.86582	         214.02212
33.87589	         204.05088
33.88597	         194.50603
33.89604	         186.21465
33.90611	         181.32409
33.91618	         182.23799
33.92626	         188.64430
33.93633	         199.17277
33.94640	         204.64838
33.95647	         199.46552
33.96654	         190.03221
33.97662	         182.85809
33.98669	         177.76052
33.99676	         180.84791
34.00683	         187.23287
34.01690	         190.45944
34.02698	         192.26033
34.03705	         196.14217
34.04712	         201.78598
34.05719	         203.11201
34.06726	         196.49703
34.07734	         188.25087
34.08741	         185.38373
34.09748	         187.99463
34.10755	         192.87401
34.11762	         204.65349
34.12769	         211.39819
34.13777	         212.18439
34.14784	         208.85924
34.15791	         205.79996
34.16798	         205.17417
34.17805	         205.75118
34.18812	         202.96077
34.19820	         195.47549
34.20827	         188.74684
34.21834	         186.65194
34.22841	         189.80339
34.23848	         193.13624
34.24855	         202.92995
34.25862	         218.01111
34.26870	         224.13899
34.27877	         223.67284
34.28884	         213.75831
34.29891	         200.28359
34.30898	         187.50250
34.31905	         183.09742
34.32912	         186.27869
34.33919	         188.63211
34.34927	         187.01425
34.35934	         183.05372
34.36941	         181.82104
34.37948	         188.75681
34.38955	         196.54772
34.39962	         194.96409
34.40969	         199.49498
34.41976	         204.87433
34.42983	         208.50240
34.43990	         213.39454
34.44997	         218.43884
34.46005	         222.25083
34.47012	         225.56511
34.48019	         223.30546
34.49026	         216.87021
34.50033	         207.97513
34.51040	         197.54528
34.52047	         189.66992
34.53054	         195.46855
34.54061	         209.47935
34.55068	         216.67839
34.56075	         213.05088
34.57082	         209.15553
34.58089	         213.82796
34.59096	         226.71815
34.60103	         235.63536
34.61110	         229.58824
34.62117	         219.44160
34.63124	         217.92242
34.64132	         223.41132
34.65139	         224.23944
34.66146	         218.65045
34.67153	         209.12372
34.68160	         205.29445
34.69167	         207.46276
34.70174	         216.19680
34.71181	         223.06174
34.72188	         225.30118
34.73195	         223.50300
34.74202	         221.86258
34.75209	         217.72889
34.76216	         215.56953
34.77223	         217.81495
34.78230	         223.55553
34.79237	         227.84291
34.80244	         226.39161
34.81251	         216.67726
34.82258	         209.99794
34.83265	         219.59075
34.84272	         237.42757
34.85279	         241.89326
34.86285	         227.52595
34.87292	         213.60612
34.88299	         210.13035
34.89306	         204.34652
34.90313	         198.00083
34.91320	         203.54279
34.92327	         213.13271
34.93334	         211.89075
34.94341	         203.81281
34.95348	         202.13105
34.96355	         208.34423
34.97362	         212.00108
34.98369	         208.76756
34.99376	         197.95048
35.00383	         195.34335
35.01390	         202.93325
35.02397	         206.50005
35.03404	         201.77197
35.04410	         202.56252
35.05417	         214.42636
35.06424	         219.45190
35.07431	         212.57527
35.08438	         209.94462
35.09445	         213.63649
35.10452	         218.77613
35.11459	         218.08289
35.12466	         211.86328
35.13473	         202.79159
35.14480	         191.21867
35.15486	         180.33072
35.16493	         176.04336
35.17500	         182.59168
35.18507	         194.32377
35.19514	         205.87304
35.20521	         213.97626
35.21528	         214.98000
35.22535	         209.34034
35.23541	         203.83137
35.24548	         203.09614
35.25555	         203.58765
35.26562	         206.41578
35.27569	         211.57789
35.28576	         215.23056
35.29583	         220.08674
35.30589	         221.80890
35.31596	         223.02991
35.32603	         220.42948
35.33610	         208.89545
35.34617	         196.35865
35.35624	         194.08101
35.36630	         204.97447
35.37637	         217.85325
35.38644	         226.67143
35.39651	         230.69823
35.40658	         236.29501
35.41665	         244.52721
35.42671	         238.58307
35.43678	         221.86352
35.44685	         212.17658
35.45692	         214.77418
35.46699	         218.86047
35.47705	         223.30779
35.48712	         226.19013
35.49719	         219.70909
35.50726	         200.90056
35.51733	         188.92939
35.52739	         196.87759
35.53746	         213.86085
35.54753	         217.70739
35.55760	         210.77384
35.56767	         207.65622
35.57773	         209.71642
35.58780	         210.68331
35.59787	         206.55151
35.60794	         196.98208
35.61800	         191.40662
35.62807	         191.65992
35.63814	         197.74682
35.64821	         208.15229
35.65827	         219.28974
35.66834	         226.95322
35.67841	         226.67865
35.68848	         223.80526
35.69854	         231.82424
35.70861	         241.79399
35.71868	         241.77595
35.72875	         232.91917
35.73881	         225.50597
35.74888	         230.71692
35.75895	         243.62126
35.76902	         245.69318
35.77908	         232.05363
35.78915	         214.37553
35.79922	         212.38413
35.80928	         218.86479
35.81935	         219.30202
35.82942	         219.24344
35.83949	         225.64987
35.84955	         233.04577
35.85962	         237.06855
35.86969	         230.43409
35.87975	         218.50974
35.88982	         210.45330
35.89989	         206.87951
35.90995	         208.04979
35.92002	         213.47301
35.93009	         220.08749
35.94015	         220.39107
35.95022	         220.14411
35.96029	         219.03869
35.97035	         216.36772
35.98042	         212.35450
35.99049	         206.59466
36.00055	         200.96941
36.01062	         192.39375
36.02069	         192.62034
36.03075	         197.10023
36.04082	         202.70229
36.05089	         215.74819
36.06095	         233.89619
36.07102	         247.12367
36.08109	         243.68928
36.09115	         235.33911
36.10122	         230.21652
36.11128	         231.83145
36.12135	         234.28608
36.13142	         242.72426
36.14148	         252.75972
36.15155	         250.57613
36.16162	         238.86750
36.17168	         223.05585
36.18175	         207.73180
36.19181	         199.46364
36.20188	         206.57913
36.21195	         220.95967
36.22201	         227.01440
36.23208	         224.07494
36.24214	         220.25112
36.25221	         224.26436
36.26228	         233.14468
36.27234	         240.79804
36.28241	         246.26753
36.29247	         251.60669
36.30254	         249.25487
36.31260	         244.71338
36.32267	         239.41088
36.33274	         230.54479
36.34280	         221.63646
36.35287	         220.80337
36.36293	         225.21371
36.37300	         228.01618
36.38306	         230.86483
36.39313	         232.65437
36.40320	         236.87617
36.41326	         248.62592
36.42333	         256.01736
36.43339	         244.90577
36.44346	         225.54746
36.45352	         211.05110
36.46359	         212.70786
36.47365	         215.57455
36.48372	         218.86825
36.49378	         230.84883
36.50385	         246.32865
36.51391	         251.76068
36.52398	         240.49624
36.53404	         225.77814
36.54411	         216.95977
36.55417	         218.52131
36.56424	         230.29324
36.57430	         243.28140
36.58437	         244.37841
36.59443	         238.11777
36.60450	         240.13450
36.61456	         252.26924
36.62463	         260.37259
36.63469	         256.00821
36.64476	         247.30994
36.65482	         243.72957
36.66489	         242.26992
36.67495	         233.54309
36.68502	         221.41846
36.69508	         216.21064
36.70515	         219.92477
36.71521	         225.22089
36.72528	         226.61109
36.73534	         227.31261
36.74541	         234.52382
36.75547	         241.24229
36.76554	         237.33075
36.77560	         232.29157
36.78566	         231.11630
36.79573	         233.00281
36.80579	         241.23026
36.81586	         248.12065
36.82592	         245.71713
36.83599	         235.23311
36.84605	         226.06895
36.85611	         225.66762
36.86618	         230.22340
36.87624	         236.92602
36.88631	         248.92844
36.89637	         260.05773
36.90644	         259.12274
36.91650	         248.24367
36.92656	         237.09802
36.93663	         229.12262
36.94669	         222.15952
36.95676	         221.34328
36.96682	         222.86000
36.97688	         222.49036
36.98695	         224.63817
36.99701	         229.41530
37.00707	         236.48135
37.01714	         246.28370
37.02720	         246.60410
37.03727	         236.83343
37.04733	         230.81237
37.05739	         230.02455
37.06746	         229.80556
37.07752	         231.72552
37.08758	         231.35839
37.09765	         223.84025
37.10771	         222.82630
37.11778	         235.04374
37.12784	         246.08707
37.13790	         248.09403
37.14797	         231.02669
37.15803	         208.58692
37.16809	         200.93177
37.17816	         216.61626
37.18822	         244.77265
37.19828	         264.71135
37.20835	         267.74456
37.21841	         263.46120
37.22847	         265.16793
37.23854	         262.45414
37.24860	         252.47621
37.25866	         244.26559
37.26873	         238.90454
37.27879	         231.39800
37.28885	         225.72083
37.29891	         222.26987
37.30898	         227.42577
37.31904	         239.90161
37.32910	         249.40305
37.33917	         256.59491
37.34923	         257.45940
37.35929	         249.65325
37.36936	         236.39032
37.37942	         225.43285
37.38948	         224.40017
37.39954	         238.27211
37.40961	         254.70725
37.41967	         256.40173
37.42973	         240.93478
37.43979	         228.65078
37.44986	         234.73266
37.45992	         250.36077
37.46998	         256.86241
37.48004	         257.60905
37.49011	         255.18474
37.50017	         242.40903
37.51023	         225.67083
37.52029	         220.92557
37.53036	         223.57441
37.54042	         225.65378
37.55048	         222.60972
37.56054	         216.85214
37.57061	         219.52653
37.58067	         231.78127
37.59073	         249.51652
37.60079	         260.97822
37.61086	         260.99452
37.62092	         258.65524
37.63098	         267.36631
37.64104	         279.92421
37.65110	         275.76964
37.66117	         263.20314
37.67123	         254.62535
37.68129	         249.24948
37.69135	         244.95211
37.70141	         235.60447
37.71148	         229.32117
37.72154	         235.46922
37.73160	         251.51263
37.74166	         263.90018
37.75172	         262.44057
37.76179	         251.07946
37.77185	         240.16521
37.78191	         236.53985
37.79197	         238.39455
37.80203	         248.43162
37.81209	         266.44862
37.82216	         278.96186
37.83222	         282.37142
37.84228	         283.40921
37.85234	         280.38485
37.86240	         273.21333
37.87246	         258.34168
37.88252	         242.72462
37.89259	         238.16006
37.90265	         240.75720
37.91271	         242.54229
37.92277	         244.29087
37.93283	         241.88247
37.94289	         238.32444
37.95295	         239.81680
37.96302	         246.84997
37.97308	         257.01170
37.98314	         262.53754
37.99320	         258.24294
38.00326	         251.30808
38.01332	         248.42923
38.02338	         246.66719
38.03344	         241.42183
38.04350	         232.03015
38.05357	         222.30322
38.06363	         223.54814
38.07369	         235.95322
38.08375	         246.96142
38.09381	         257.54483
38.10387	         268.02983
38.11393	         272.70578
38.12399	         267.53062
38.13405	         260.26921
38.14411	         258.45697
38.15417	         260.82247
38.16423	         257.07616
38.17430	         249.82231
38.18436	         253.87848
38.19442	         263.65758
38.20448	         264.36862
38.21454	         259.49523
38.22460	         258.93334
38.23466	         260.89387
38.24472	         255.47369
38.25478	         244.24051
38.26484	         240.54430
38.27490	         243.54431
38.28496	         243.29328
38.29502	         244.97328
38.30508	         250.30849
38.31514	         254.54519
38.32520	         246.92718
38.33526	         229.14112
38.34532	         222.64861
38.35538	         229.09218
38.36544	         235.62953
38.37550	         233.53541
38.38556	         235.94901
38.39562	         248.96789
38.40568	         265.77400
38.41574	         279.94836
38.42580	         285.77492
38.43586	         283.02853
38.44592	         277.38508
38.45598	         266.24075
38.46604	         253.57690
38.47610	         245.01755
38.48616	         244.71805
38.49622	         253.71363
38.50628	         263.57619
38.51634	         255.61038
38.52640	         241.47388
38.53646	         239.23618
38.54652	         241.31915
38.55658	         242.64832
38.56664	         249.02738
38.57670	         258.62196
38.58676	         261.61837
38.59682	         259.34601
38.60688	         257.80965
38.61694	         255.87171
38.62700	         257.88610
38.63706	         263.92862
38.64712	         266.13062
38.65717	         255.28452
38.66723	         243.80606
38.67729	         245.79175
38.68735	         248.17145
38.69741	         243.05181
38.70747	         244.32201
38.71753	         257.68984
38.72759	         274.63045
38.73765	         282.58714
38.74771	         282.99269
38.75777	         279.87489
38.76783	         268.56070
38.77788	         256.70749
38.78794	         251.37435
38.79800	         256.63241
38.80806	         267.07457
38.81812	         273.67531
38.82818	         277.78386
38.83824	         277.19423
38.84830	         265.98791
38.85836	         247.21664
38.86841	         233.85345
38.87847	         232.80471
38.88853	         236.85638
38.89859	         239.44225
38.90865	         244.46150
38.91871	         254.04633
38.92877	         263.81751
38.93883	         266.06859
38.94888	         263.49073
38.95894	         264.39487
38.96900	         272.67887
38.97906	         283.09206
38.98912	         289.40923
38.99918	         291.12660
39.00923	         289.20660
39.01929	         278.43393
39.02935	         252.71881
39.03941	         230.04702
39.04947	         227.62267
39.05953	         243.84302
39.06958	         263.80679
39.07964	         273.53714
39.08970	         272.42531
39.09976	         267.07166
39.10982	         265.71172
39.11987	         265.00288
39.12993	         259.73007
39.13999	         251.60602
39.15005	         245.30120
39.16011	         239.83675
39.17016	         240.97353
39.18022	         244.73866
39.19028	         243.54156
39.20034	         241.65540
39.21040	         237.90170
39.22045	         241.68083
39.23051	         254.50927
39.24057	         263.28239
39.25063	         263.52984
39.26069	         261.35838
39.27074	         266.18556
39.28080	         270.88959
39.29086	         264.46048
39.30092	         253.22078
39.31097	         257.03195
39.32103	         273.18039
39.33109	         282.69448
39.34115	         283.09380
39.35120	         278.19358
39.36126	         276.02958
39.37132	         271.32492
39.38138	         262.66291
39.39143	         254.60622
39.40149	         254.97657
39.41155	         266.11108
39.42160	         285.02395
39.43166	         298.21843
39.44172	         301.39234
39.45178	         298.37418
39.46183	         291.23416
39.47189	         278.43199
39.48195	         268.90779
39.49200	         265.76425
39.50206	         265.26613
39.51212	         264.86484
39.52218	         263.55524
39.53223	         257.62120
39.54229	         250.36283
39.55235	         244.16322
39.56240	         245.50777
39.57246	         259.09052
